wallet,source_url,title,silent_fix_prob,vuln_class,is_backport,n_files,reason,mechanism
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/c9113fd3f5fcd78e9e560dbac75ed5aae359eb2d,"firmware: fix message processing, typos in recovery",0.9,firmware,False,4,"Fixes a buffer overflow in msg_read_common by bounding memcpy against MSG_IN_SIZE, and hardens key derivation in storage_getRootNode by disabling USB interrupts (usbTiny) to prevent fault injection du",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/83a1df99f46deac52b60e56e51274d34f54890f6,app.lisk: add require confirm layout for message signing,0.9,signing,False,1,"Adds a mandatory user confirmation prompt before signing an arbitrary message, preventing blind signing where a user could sign a message they never saw or approved.",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/e907cb87bc0187a71588874effd56c0600434c0d,check_bootloader: depend on MEMORY_PROTECT,0.9,firmware,False,1,"Enables a previously disabled (#if 0) bootloader verification check by depending on MEMORY_PROTECT, preventing firmware tampering.",signature-verification-gap
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/e4a2946398bc79205dd23934b98ee135eecb729a,nem: fill out address_n properly for nem_sign_tx,0.9,key_material,False,1,"Fixes NEM transaction signing to correctly pass the BIP32 derivation path (address_n) into the transaction sub-message, preventing the device from deriving the wrong key (e.g., root key) for signing.",key-derivation-storage
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/d6f41dba9e41ba49780878dadf157939d2eeb101,messages: fix size of msg_tiny and add static_assert,0.9,firmware,False,2,"Fixes a buffer overflow in firmware message handling by enlarging msg_tiny to safely hold authentication messages like PassphraseAck and PinMatrixAck, preventing memory corruption from a malicious hos",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/4af78f06a3f8a8f29ec2281e860d05e303f8f80d,bootloader: refactor signatures_ok return value,0.9,firmware,False,3,"Replaces a boolean 0/1 return value from the secure-boot signature check with a magic value for success (SIG_OK) and zero for failure, hardening against fault-injection attacks that could bypass the b",side-channel-fault
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/7834eaba26b5f537753a6bf8a8cf30c165501908,protect: passphrase is optional,0.9,key_material,False,2,"Fixes uninitialized memory use in passphrase handling by checking the has_passphrase flag before deriving the key, preventing unexpected or attacker-influenced key derivation.",key-derivation-storage
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/a46934459aade53488be1a78ea5d6a8b818374d1,signing/multisig: minor refactoring,0.9,signing,False,2,"Changes multisig parameter validation from returning None to raising an error, preventing a logic flaw where malformed multisig inputs/outputs could bypass change-output checks and silently sign trans",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/3c738b62c456fb25287f58edae9223e995a6739f,"src/apps/common: refactor passphrase request, implement new on_device field",0.9,key_material,False,1,"Adds an on_device flag and validation to prevent a malicious host from injecting a passphrase when the user selected on-device entry, protecting passphrase secrecy.",key-derivation-storage
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/1f8f08d48a903f85871d1bac3b62cb12c6128459,setup: Enable MPU,0.9,firmware,False,3,"Enables the MPU to mark SRAM as execute-never and lock down memory regions, preventing code-execution attacks against the firmware that could reach key material.",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/deb64c3c43c293d73d3ee7e4e6948aca0134cc00,"ui/passphrase: confirm button, visuals",0.9,key_material,False,2,The diff removes a debug print statement that was leaking the user's passphrase to stdout.,key-derivation-storage
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/4a2d68acb99f57660230d2e509f01c44db85be10,use explicit_bzero where possible; update trezor-crypto,0.9,key_material,False,7,"Replaces memset with explicit_bzero when clearing private keys, mnemonics, PINs, and session seeds to prevent the compiler from optimizing away the erasure of sensitive key material from memory.",key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/b7f73ee3ff78e09c266a30dbc31407558d471615,use explicit_bzero,0.9,key_material,False,15,"Replaces compiler-optimizable MEMSET_BZERO with explicit_bzero across key-material paths (BIP32/BIP39/seed/bignum), preventing secret keys and seeds from lingering in memory.",key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/e47aa9f0c4ef3ae46504c112bcc55274cd7d1182,apps.ethereum: code cleanup,0.9,ui_deception,False,3,"Fixes a broken ERC-20 transfer detection check that compared a 16-byte slice to a 32-byte ASCII string (always false), restoring transaction preview parsing and preventing blind signing of token trans",signed-differs-from-shown
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/47b3baa30a2fff017a7ccb5c2f8f653fec666ac1,"ethereum/signing: all test passing, no data stream",0.9,signing,False,1,The diff implements EIP-155 chainId replay protection (preventing cross-chain signature replay) and adds data-streaming so the signature is computed over the complete transaction data rather than only,replay-scope
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/eb0574bda7cd4b859c5ae8728ff9c16695088b5e,bootloader: don't restore storage from unofficial firmware,0.9,firmware,False,1,"Bootloader now refuses to backup and forces a wipe of storage (which holds key material) if the currently running firmware is unsigned, preventing an attacker with unofficial firmware from preserving ",key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/b4933f969eab0b5ff7541c1535eacd20cd8ebdd6,bootloader: don't downgrade firmware below fix_version in the current firmware,0.9,firmware,False,1,"Adds a version comparison check in the bootloader to prevent firmware downgrades below the current fix_version, blocking an attacker from installing an older vulnerable firmware image.",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/20a1326ebbd7301920bfecbc252b1859f07f03f4,storage: fix typo,0.9,firmware,False,1,Fixes a C operator precedence bug in PIN failure handling where missing parentheses caused the device to wipe key material immediately instead of after max tries.,other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/e268aeb8b7aa6b22a675cb1611d355627716692c,flash: simplify/unify flash_erase_sectors usage,0.9,firmware,False,6,"Fixes an out-of-bounds read in the bootloader by passing a count of 2 to flash_erase_sectors for a 1-element array (sectors_pin), which could erase an unintended flash sector.",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/5bd39c70b034847a2ac4334403cf92f273c68c3b,storage: fix change_pin and small details,0.9,firmware,False,2,"Re-enables shutdown() on max PIN failures and locked-state access, adds PIN length bounds check (replacing TODO), restores timing-delay side-channel hardening, and fixes NULL-PIN comparison — all in t",side-channel-fault
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/ee7d260d2fb1f2629dd44eade6ac9555ef177a26,trezorhal: use const where possible for flash,0.9,memory,False,4,"Fixes an integer overflow in flash_get_address bounds checking that could allow out-of-bounds memory reads/writes, and enforces bounds-checked access during image verification.",input-bounds-parsing
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/4cabe402208155d3080b34f932f62909361107ff,storage: pin checking in c proof of concept,0.9,firmware,False,3,"Adds PIN verification and locked-state enforcement to storage get/set, preventing access to key material without successful PIN unlock.",authorization-check
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/5d6d3428139e8b3d84f3e950c01976fbc152f50d,bootloader: erase storage on vendor change,0.9,firmware,False,2,"Bootloader now erases storage (key material) and PIN sectors when firmware is uploaded under a different vendor header, preventing a vendor-changed firmware from accessing or misinterpreting the exist",key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/36143033c4a606c1e4d2fc22d3052784f69626b1,bootloader: check vendor header / image header before flashing,0.9,firmware,False,4,"The bootloader now validates the vendor header and image header/magic/maxsize before flashing firmware, preventing installation of unsigned or malicious firmware.",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/9690f1abdf20ae6f20226276c2824edc492774ef,"bootloader: load chunk into memory first, then save it to flash",0.9,firmware,False,1,"The bootloader no longer unlocks flash before receiving an untrusted firmware chunk over the wire, preventing a malicious host from exploiting the receive path to write to flash while it is unlocked.",state-race-concurrency
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/7c891e19e50c6a26e9842ad194eff9aae5daba63,"boardloader, bootloader: check image contents against hashes in the header",0.9,firmware,False,4,"Adds verification that the actual bootloader/firmware image bytes match the per-block hashes in the signed header, preventing execution of tampered firmware that would otherwise pass header-only check",signature-verification-gap
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/7103404b9067d760f97fae347af0f92b63ee8a12,RNG: Delay after an RCC peripheral clock enabling,0.9,key_material,False,1,Fixes an STM32 hardware errata in the TRNG clock initialization that could lead to bad entropy and compromised key generation.,nonce-or-randomness
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/66b6406b7c8adf7ac88e510f3a387b25db0ee11d,"boardloader, bootloader: add write-protection and downgrade-protection respectively",0.9,firmware,False,5,"Adds bootloader downgrade-protection and boardloader write-protection using OTP flash, preventing an attacker with physical access from flashing an older, vulnerable firmware version.",other
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/98e617d8740b85ae01d7d6e0dd3f49e66057a210,startup: use custom reset_handler,0.9,key_material,False,21,"Groups all key material (privkeys, sessionSeed, sessionPassphrase, HDNodes, storage) into a dedicated confidential linker section and zeros SRAM on bootloader/fastflash startup to prevent residual key",key-lifetime-in-memory
trezor-firmware,https://github.com/trezor/trezor-firmware/commit/c778d7b9c325b0ace734d2f4c5718fc5d3e3297e,storage: wipe storage after 15 wrong pins,0.9,firmware,False,4,"Adds a brute-force protection mechanism that wipes storage (destroying key material) after 15 wrong PIN attempts, preventing an attacker with physical device access from guessing the PIN.",authorization-check
